profile_id,path_name,budget,error_count,warning_count,errors,warnings,realized_pnl_pct,max_drawdown_simulated,ok,evt_initial_base_notional,evt_initial_quote_notional,evt_buy_orders_created,evt_sell_orders_created,evt_orders_below_min_notional,evt_buy_fills,evt_sell_fills,evt_rebuy_fills,evt_profit_sell_fills,evt_cycle_count,evt_unclosed_position_count,evt_max_base_exposure_pct,evt_max_quote_usage_pct,evt_average_grid_distance,evt_profit_loop_integrity,evt_final_base_notional,evt_final_quote_notional
DPLV6_R1-01-001_T001_PB09_DEF,PATH_FLAT,100.0,0,0,,,0.0,0.06,True,15.0,85.0,0,1,0,0,0,0,0,0,1,15.03,15.0,8.0,True,15.0,85.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_RANGE_NORMAL,100.0,0,0,,,0.0,0.7466,True,15.0,85.0,0,1,0,0,0,0,0,0,1,15.51,15.0,8.0,True,15.0,85.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_RANGE_WIDE,100.0,0,0,,,5.7833,1.4237,True,15.0,85.0,0,1,0,0,1,1,1,3,1,24.7,23.8,8.0,True,14.0278,91.7556
DPLV6_R1-01-001_T001_PB09_DEF,PATH_UP_TREND,100.0,0,0,,,1.5,0.0,True,15.0,85.0,0,1,0,0,1,0,0,1,0,15.76,15.0,8.0,True,0.0,101.5
DPLV6_R1-01-001_T001_PB09_DEF,PATH_DOWN_TREND,100.0,0,0,,,-3.0,3.0,True,15.0,85.0,0,1,0,0,0,0,0,0,1,15.0,15.0,8.0,True,12.0,85.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_CRASH,100.0,0,0,,,-4.5,4.8,True,15.0,85.0,0,1,0,0,0,0,0,0,1,15.0,15.0,8.0,True,10.5,85.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_CRASH_BOUNCE,100.0,0,0,,,-1.2,3.6,True,15.0,85.0,0,1,0,0,0,0,0,0,1,15.0,15.0,8.0,True,13.8,85.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_PUMP_DUMP,100.0,0,0,,,-0.8833,2.0586,True,15.0,85.0,0,1,0,0,1,1,0,2,1,24.7,23.8,8.0,True,22.9167,76.2
DPLV6_R1-01-001_T001_PB09_DEF,PATH_FAKE_BREAKOUT,100.0,0,0,,,-0.0626,1.2477,True,15.0,85.0,0,1,0,0,1,1,0,2,1,24.7,23.8,8.0,True,23.7374,76.2
DPLV6_R1-01-001_T001_PB09_DEF,PATH_WICKY_VOLATILE,100.0,0,0,,,5.9944,2.3751,True,15.0,85.0,0,1,0,0,1,1,1,3,1,24.63,23.5,8.0,True,14.7472,91.2472
DPLV6_R1-01-001_T001_PB09_DEF,PATH_FLAT,250.0,0,0,,,0.0,0.06,True,37.5,212.5,0,1,0,0,0,0,0,0,1,15.03,15.0,8.0,True,37.5,212.5
DPLV6_R1-01-001_T001_PB09_DEF,PATH_RANGE_NORMAL,250.0,0,0,,,0.0,0.7466,True,37.5,212.5,0,1,0,0,0,0,0,0,1,15.51,15.0,8.0,True,37.5,212.5
DPLV6_R1-01-001_T001_PB09_DEF,PATH_RANGE_WIDE,250.0,0,0,,,5.7833,1.4237,True,37.5,212.5,0,1,0,0,1,1,1,3,1,24.7,23.8,8.0,True,35.0694,229.3889
DPLV6_R1-01-001_T001_PB09_DEF,PATH_UP_TREND,250.0,0,0,,,1.5,0.0,True,37.5,212.5,0,1,0,0,1,0,0,1,0,15.76,15.0,8.0,True,0.0,253.75
DPLV6_R1-01-001_T001_PB09_DEF,PATH_DOWN_TREND,250.0,0,0,,,-3.0,3.0,True,37.5,212.5,0,1,0,0,0,0,0,0,1,15.0,15.0,8.0,True,30.0,212.5
DPLV6_R1-01-001_T001_PB09_DEF,PATH_CRASH,250.0,0,0,,,-4.5,4.8,True,37.5,212.5,0,1,0,0,0,0,0,0,1,15.0,15.0,8.0,True,26.25,212.5
DPLV6_R1-01-001_T001_PB09_DEF,PATH_CRASH_BOUNCE,250.0,0,0,,,-1.2,3.6,True,37.5,212.5,0,1,0,0,0,0,0,0,1,15.0,15.0,8.0,True,34.5,212.5
DPLV6_R1-01-001_T001_PB09_DEF,PATH_PUMP_DUMP,250.0,0,0,,,-0.8833,2.0586,True,37.5,212.5,0,1,0,0,1,1,0,2,1,24.7,23.8,8.0,True,57.2917,190.5
DPLV6_R1-01-001_T001_PB09_DEF,PATH_FAKE_BREAKOUT,250.0,0,0,,,-0.0626,1.2477,True,37.5,212.5,0,1,0,0,1,1,0,2,1,24.7,23.8,8.0,True,59.3434,190.5
DPLV6_R1-01-001_T001_PB09_DEF,PATH_WICKY_VOLATILE,250.0,0,0,,,5.9944,2.3751,True,37.5,212.5,0,1,0,0,1,1,1,3,1,24.63,23.5,8.0,True,36.868,228.118
DPLV6_R1-01-001_T001_PB09_DEF,PATH_FLAT,500.0,0,0,,,0.0,0.06,True,75.0,425.0,0,1,0,0,0,0,0,0,1,15.03,15.0,8.0,True,75.0,425.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_RANGE_NORMAL,500.0,0,0,,,0.0,0.7466,True,75.0,425.0,0,1,0,0,0,0,0,0,1,15.51,15.0,8.0,True,75.0,425.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_RANGE_WIDE,500.0,0,0,,,5.7833,1.4237,True,75.0,425.0,0,1,0,0,1,1,1,3,1,24.7,23.8,8.0,True,70.1389,458.7778
DPLV6_R1-01-001_T001_PB09_DEF,PATH_UP_TREND,500.0,0,0,,,1.5,0.0,True,75.0,425.0,0,1,0,0,1,0,0,1,0,15.76,15.0,8.0,True,0.0,507.5
DPLV6_R1-01-001_T001_PB09_DEF,PATH_DOWN_TREND,500.0,0,0,,,-3.0,3.0,True,75.0,425.0,0,1,0,0,0,0,0,0,1,15.0,15.0,8.0,True,60.0,425.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_CRASH,500.0,0,0,,,-4.5,4.8,True,75.0,425.0,0,1,0,0,0,0,0,0,1,15.0,15.0,8.0,True,52.5,425.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_CRASH_BOUNCE,500.0,0,0,,,-1.2,3.6,True,75.0,425.0,0,1,0,0,0,0,0,0,1,15.0,15.0,8.0,True,69.0,425.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_PUMP_DUMP,500.0,0,0,,,-0.8833,2.0586,True,75.0,425.0,0,1,0,0,1,1,0,2,1,24.7,23.8,8.0,True,114.5833,381.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_FAKE_BREAKOUT,500.0,0,0,,,-0.0626,1.2477,True,75.0,425.0,0,1,0,0,1,1,0,2,1,24.7,23.8,8.0,True,118.6869,381.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_WICKY_VOLATILE,500.0,0,0,,,5.9944,2.3751,True,75.0,425.0,0,1,0,0,1,1,1,3,1,24.63,23.5,8.0,True,73.736,456.236
DPLV6_R1-01-001_T001_PB09_DEF,PATH_FLAT,1000.0,0,0,,,0.0,0.06,True,150.0,850.0,0,1,0,0,0,0,0,0,1,15.03,15.0,8.0,True,150.0,850.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_RANGE_NORMAL,1000.0,0,0,,,0.0,0.7466,True,150.0,850.0,0,1,0,0,0,0,0,0,1,15.51,15.0,8.0,True,150.0,850.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_RANGE_WIDE,1000.0,0,0,,,5.7833,1.4237,True,150.0,850.0,0,1,0,0,1,1,1,3,1,24.7,23.8,8.0,True,140.2778,917.5556
DPLV6_R1-01-001_T001_PB09_DEF,PATH_UP_TREND,1000.0,0,0,,,1.5,0.0,True,150.0,850.0,0,1,0,0,1,0,0,1,0,15.76,15.0,8.0,True,0.0,1015.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_DOWN_TREND,1000.0,0,0,,,-3.0,3.0,True,150.0,850.0,0,1,0,0,0,0,0,0,1,15.0,15.0,8.0,True,120.0,850.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_CRASH,1000.0,0,0,,,-4.5,4.8,True,150.0,850.0,0,1,0,0,0,0,0,0,1,15.0,15.0,8.0,True,105.0,850.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_CRASH_BOUNCE,1000.0,0,0,,,-1.2,3.6,True,150.0,850.0,0,1,0,0,0,0,0,0,1,15.0,15.0,8.0,True,138.0,850.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_PUMP_DUMP,1000.0,0,0,,,-0.8833,2.0586,True,150.0,850.0,0,1,0,0,1,1,0,2,1,24.7,23.8,8.0,True,229.1667,762.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_FAKE_BREAKOUT,1000.0,0,0,,,-0.0626,1.2477,True,150.0,850.0,0,1,0,0,1,1,0,2,1,24.7,23.8,8.0,True,237.3737,762.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_WICKY_VOLATILE,1000.0,0,0,,,5.9944,2.3751,True,150.0,850.0,0,1,0,0,1,1,1,3,1,24.63,23.5,8.0,True,147.4719,912.4719
DPLV6_R1-01-001_T001_PB09_DEF,PATH_FLAT,5000.0,0,0,,,0.0,0.06,True,750.0,4250.0,0,1,0,0,0,0,0,0,1,15.03,15.0,8.0,True,750.0,4250.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_RANGE_NORMAL,5000.0,0,0,,,0.0,0.7466,True,750.0,4250.0,0,1,0,0,0,0,0,0,1,15.51,15.0,8.0,True,750.0,4250.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_RANGE_WIDE,5000.0,0,0,,,5.7833,1.4237,True,750.0,4250.0,0,1,0,0,1,1,1,3,1,24.7,23.8,8.0,True,701.3889,4587.7778
DPLV6_R1-01-001_T001_PB09_DEF,PATH_UP_TREND,5000.0,0,0,,,1.5,0.0,True,750.0,4250.0,0,1,0,0,1,0,0,1,0,15.76,15.0,8.0,True,0.0,5075.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_DOWN_TREND,5000.0,0,0,,,-3.0,3.0,True,750.0,4250.0,0,1,0,0,0,0,0,0,1,15.0,15.0,8.0,True,600.0,4250.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_CRASH,5000.0,0,0,,,-4.5,4.8,True,750.0,4250.0,0,1,0,0,0,0,0,0,1,15.0,15.0,8.0,True,525.0,4250.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_CRASH_BOUNCE,5000.0,0,0,,,-1.2,3.6,True,750.0,4250.0,0,1,0,0,0,0,0,0,1,15.0,15.0,8.0,True,690.0,4250.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_PUMP_DUMP,5000.0,0,0,,,-0.8833,2.0586,True,750.0,4250.0,0,1,0,0,1,1,0,2,1,24.7,23.8,8.0,True,1145.8333,3810.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_FAKE_BREAKOUT,5000.0,0,0,,,-0.0626,1.2477,True,750.0,4250.0,0,1,0,0,1,1,0,2,1,24.7,23.8,8.0,True,1186.8687,3810.0
DPLV6_R1-01-001_T001_PB09_DEF,PATH_WICKY_VOLATILE,5000.0,0,0,,,5.9944,2.3751,True,750.0,4250.0,0,1,0,0,1,1,1,3,1,24.63,23.5,8.0,True,737.3596,4562.3596
DPLV6_R1-01-001_T001_PB09_STD,PATH_FLAT,100.0,0,0,,,0.0,0.08,True,20.0,80.0,0,1,0,0,0,0,0,0,1,20.03,20.0,7.0,True,20.0,80.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_RANGE_NORMAL,100.0,0,0,,,0.0,0.994,True,20.0,80.0,0,1,0,0,0,0,0,0,1,20.63,20.0,7.0,True,20.0,80.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_RANGE_WIDE,100.0,0,0,,,6.1833,1.6,True,20.0,80.0,0,1,0,0,1,1,1,3,1,24.61,23.4,7.0,True,14.0278,92.1556
DPLV6_R1-01-001_T001_PB09_STD,PATH_UP_TREND,100.0,0,0,,,2.0,0.0,True,20.0,80.0,0,1,0,0,1,0,0,1,0,20.95,20.0,7.0,True,0.0,102.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_DOWN_TREND,100.0,0,0,,,-4.0,4.0,True,20.0,80.0,0,1,0,0,0,0,0,0,1,20.0,20.0,7.0,True,16.0,80.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_CRASH,100.0,0,0,,,-6.0,6.4,True,20.0,80.0,0,1,0,0,0,0,0,0,1,20.0,20.0,7.0,True,14.0,80.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_CRASH_BOUNCE,100.0,0,0,,,-1.6,4.8,True,20.0,80.0,0,1,0,0,0,0,0,0,1,20.0,20.0,7.0,True,18.4,80.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_PUMP_DUMP,100.0,0,0,,,-3.7571,5.2728,True,20.0,80.0,0,1,0,0,1,1,0,2,1,24.61,23.4,7.0,True,19.6429,76.6
DPLV6_R1-01-001_T001_PB09_STD,PATH_FAKE_BREAKOUT,100.0,0,0,,,0.3374,1.2427,True,20.0,80.0,0,1,0,0,1,1,0,2,1,24.61,23.4,7.0,True,23.7374,76.6
DPLV6_R1-01-001_T001_PB09_STD,PATH_WICKY_VOLATILE,100.0,0,0,,,5.933,2.7055,True,20.0,80.0,0,1,0,0,1,1,1,3,1,24.65,23.6,7.0,True,14.4231,91.5099
DPLV6_R1-01-001_T001_PB09_STD,PATH_FLAT,250.0,0,0,,,0.0,0.08,True,50.0,200.0,0,1,0,0,0,0,0,0,1,20.03,20.0,7.0,True,50.0,200.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_RANGE_NORMAL,250.0,0,0,,,0.0,0.994,True,50.0,200.0,0,1,0,0,0,0,0,0,1,20.63,20.0,7.0,True,50.0,200.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_RANGE_WIDE,250.0,0,0,,,6.1833,1.6,True,50.0,200.0,0,1,0,0,1,1,1,3,1,24.61,23.4,7.0,True,35.0694,230.3889
DPLV6_R1-01-001_T001_PB09_STD,PATH_UP_TREND,250.0,0,0,,,2.0,0.0,True,50.0,200.0,0,1,0,0,1,0,0,1,0,20.95,20.0,7.0,True,0.0,255.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_DOWN_TREND,250.0,0,0,,,-4.0,4.0,True,50.0,200.0,0,1,0,0,0,0,0,0,1,20.0,20.0,7.0,True,40.0,200.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_CRASH,250.0,0,0,,,-6.0,6.4,True,50.0,200.0,0,1,0,0,0,0,0,0,1,20.0,20.0,7.0,True,35.0,200.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_CRASH_BOUNCE,250.0,0,0,,,-1.6,4.8,True,50.0,200.0,0,1,0,0,0,0,0,0,1,20.0,20.0,7.0,True,46.0,200.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_PUMP_DUMP,250.0,0,0,,,-3.7571,5.2728,True,50.0,200.0,0,1,0,0,1,1,0,2,1,24.61,23.4,7.0,True,49.1071,191.5
DPLV6_R1-01-001_T001_PB09_STD,PATH_FAKE_BREAKOUT,250.0,0,0,,,0.3374,1.2427,True,50.0,200.0,0,1,0,0,1,1,0,2,1,24.61,23.4,7.0,True,59.3434,191.5
DPLV6_R1-01-001_T001_PB09_STD,PATH_WICKY_VOLATILE,250.0,0,0,,,5.933,2.7055,True,50.0,200.0,0,1,0,0,1,1,1,3,1,24.65,23.6,7.0,True,36.0577,228.7747
DPLV6_R1-01-001_T001_PB09_STD,PATH_FLAT,500.0,0,0,,,0.0,0.08,True,100.0,400.0,0,1,0,0,0,0,0,0,1,20.03,20.0,7.0,True,100.0,400.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_RANGE_NORMAL,500.0,0,0,,,0.0,0.994,True,100.0,400.0,0,1,0,0,0,0,0,0,1,20.63,20.0,7.0,True,100.0,400.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_RANGE_WIDE,500.0,0,0,,,6.1833,1.6,True,100.0,400.0,0,1,0,0,1,1,1,3,1,24.61,23.4,7.0,True,70.1389,460.7778
DPLV6_R1-01-001_T001_PB09_STD,PATH_UP_TREND,500.0,0,0,,,2.0,0.0,True,100.0,400.0,0,1,0,0,1,0,0,1,0,20.95,20.0,7.0,True,0.0,510.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_DOWN_TREND,500.0,0,0,,,-4.0,4.0,True,100.0,400.0,0,1,0,0,0,0,0,0,1,20.0,20.0,7.0,True,80.0,400.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_CRASH,500.0,0,0,,,-6.0,6.4,True,100.0,400.0,0,1,0,0,0,0,0,0,1,20.0,20.0,7.0,True,70.0,400.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_CRASH_BOUNCE,500.0,0,0,,,-1.6,4.8,True,100.0,400.0,0,1,0,0,0,0,0,0,1,20.0,20.0,7.0,True,92.0,400.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_PUMP_DUMP,500.0,0,0,,,-3.7571,5.2728,True,100.0,400.0,0,1,0,0,1,1,0,2,1,24.61,23.4,7.0,True,98.2143,383.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_FAKE_BREAKOUT,500.0,0,0,,,0.3374,1.2427,True,100.0,400.0,0,1,0,0,1,1,0,2,1,24.61,23.4,7.0,True,118.6869,383.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_WICKY_VOLATILE,500.0,0,0,,,5.933,2.7055,True,100.0,400.0,0,1,0,0,1,1,1,3,1,24.65,23.6,7.0,True,72.1154,457.5495
DPLV6_R1-01-001_T001_PB09_STD,PATH_FLAT,1000.0,0,0,,,0.0,0.08,True,200.0,800.0,0,1,0,0,0,0,0,0,1,20.03,20.0,7.0,True,200.0,800.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_RANGE_NORMAL,1000.0,0,0,,,0.0,0.994,True,200.0,800.0,0,1,0,0,0,0,0,0,1,20.63,20.0,7.0,True,200.0,800.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_RANGE_WIDE,1000.0,0,0,,,6.1833,1.6,True,200.0,800.0,0,1,0,0,1,1,1,3,1,24.61,23.4,7.0,True,140.2778,921.5556
DPLV6_R1-01-001_T001_PB09_STD,PATH_UP_TREND,1000.0,0,0,,,2.0,0.0,True,200.0,800.0,0,1,0,0,1,0,0,1,0,20.95,20.0,7.0,True,0.0,1020.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_DOWN_TREND,1000.0,0,0,,,-4.0,4.0,True,200.0,800.0,0,1,0,0,0,0,0,0,1,20.0,20.0,7.0,True,160.0,800.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_CRASH,1000.0,0,0,,,-6.0,6.4,True,200.0,800.0,0,1,0,0,0,0,0,0,1,20.0,20.0,7.0,True,140.0,800.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_CRASH_BOUNCE,1000.0,0,0,,,-1.6,4.8,True,200.0,800.0,0,1,0,0,0,0,0,0,1,20.0,20.0,7.0,True,184.0,800.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_PUMP_DUMP,1000.0,0,0,,,-3.7571,5.2728,True,200.0,800.0,0,1,0,0,1,1,0,2,1,24.61,23.4,7.0,True,196.4286,766.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_FAKE_BREAKOUT,1000.0,0,0,,,0.3374,1.2427,True,200.0,800.0,0,1,0,0,1,1,0,2,1,24.61,23.4,7.0,True,237.3737,766.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_WICKY_VOLATILE,1000.0,0,0,,,5.933,2.7055,True,200.0,800.0,0,1,0,0,1,1,1,3,1,24.65,23.6,7.0,True,144.2308,915.0989
DPLV6_R1-01-001_T001_PB09_STD,PATH_FLAT,5000.0,0,0,,,0.0,0.08,True,1000.0,4000.0,0,1,0,0,0,0,0,0,1,20.03,20.0,7.0,True,1000.0,4000.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_RANGE_NORMAL,5000.0,0,0,,,0.0,0.994,True,1000.0,4000.0,0,1,0,0,0,0,0,0,1,20.63,20.0,7.0,True,1000.0,4000.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_RANGE_WIDE,5000.0,0,0,,,6.1833,1.6,True,1000.0,4000.0,0,1,0,0,1,1,1,3,1,24.61,23.4,7.0,True,701.3889,4607.7778
DPLV6_R1-01-001_T001_PB09_STD,PATH_UP_TREND,5000.0,0,0,,,2.0,0.0,True,1000.0,4000.0,0,1,0,0,1,0,0,1,0,20.95,20.0,7.0,True,0.0,5100.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_DOWN_TREND,5000.0,0,0,,,-4.0,4.0,True,1000.0,4000.0,0,1,0,0,0,0,0,0,1,20.0,20.0,7.0,True,800.0,4000.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_CRASH,5000.0,0,0,,,-6.0,6.4,True,1000.0,4000.0,0,1,0,0,0,0,0,0,1,20.0,20.0,7.0,True,700.0,4000.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_CRASH_BOUNCE,5000.0,0,0,,,-1.6,4.8,True,1000.0,4000.0,0,1,0,0,0,0,0,0,1,20.0,20.0,7.0,True,920.0,4000.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_PUMP_DUMP,5000.0,0,0,,,-3.7571,5.2728,True,1000.0,4000.0,0,1,0,0,1,1,0,2,1,24.61,23.4,7.0,True,982.1429,3830.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_FAKE_BREAKOUT,5000.0,0,0,,,0.3374,1.2427,True,1000.0,4000.0,0,1,0,0,1,1,0,2,1,24.61,23.4,7.0,True,1186.8687,3830.0
DPLV6_R1-01-001_T001_PB09_STD,PATH_WICKY_VOLATILE,5000.0,0,0,,,5.933,2.7055,True,1000.0,4000.0,0,1,0,0,1,1,1,3,1,24.65,23.6,7.0,True,721.1538,4575.4945
DPLV6_R1-01-001_T001_PB09_ACT,PATH_FLAT,100.0,0,0,,,0.0,0.1,True,25.0,75.0,0,1,0,0,0,0,0,0,1,25.04,25.0,6.0,True,25.0,75.0
DPLV6_R1-01-001_T001_PB09_ACT,PATH_RANGE_NORMAL,100.0,0,0,,,0.0,1.2407,True,25.0,75.0,0,1,0,0,0,0,0,0,1,25.74,25.0,6.0,True,25.0,75.0
DPLV6_R1-01-001_T001_PB09_ACT,PATH_RANGE_WIDE,100.0,0,0,,,6.5833,2.0,True,25.0,75.0,0,1,0,0,1,1,1,3,1,25.0,25.0,6.0,True,14.0278,92.5556
DPLV6_R1-01-001_T001_PB09_ACT,PATH_UP_TREND,100.0,0,0,,,1.5,0.0,True,25.0,75.0,0,1,0,0,1,0,0,1,0,25.56,25.0,6.0,True,0.0,101.5
DPLV6_R1-01-001_T001_PB09_ACT,PATH_DOWN_TREND,100.0,0,0,,,-5.0,5.0,True,25.0,75.0,0,1,0,0,0,0,0,0,1,25.0,25.0,6.0,True,20.0,75.0
DPLV6_R1-01-001_T001_PB09_ACT,PATH_CRASH,100.0,0,0,,,-7.5,8.0,True,25.0,75.0,0,1,0,0,0,0,0,0,1,25.0,25.0,6.0,True,17.5,75.0
DPLV6_R1-01-001_T001_PB09_ACT,PATH_CRASH_BOUNCE,100.0,0,0,,,-2.0,6.0,True,25.0,75.0,0,1,0,0,0,0,0,0,1,25.0,25.0,6.0,True,23.0,75.0
DPLV6_R1-01-001_T001_PB09_ACT,PATH_PUMP_DUMP,100.0,0,0,,,-3.3571,5.2521,True,25.0,75.0,0,1,0,0,1,1,0,2,1,25.0,23.0,6.0,True,19.6429,77.0
DPLV6_R1-01-001_T001_PB09_ACT,PATH_FAKE_BREAKOUT,100.0,0,0,,,0.7374,1.2379,True,25.0,75.0,0,1,0,0,1,1,0,2,1,25.74,25.0,6.0,True,23.7374,77.0
DPLV6_R1-01-001_T001_PB09_ACT,PATH_WICKY_VOLATILE,100.0,0,0,,,6.283,2.6967,True,25.0,75.0,0,1,0,0,1,1,1,3,1,25.0,25.0,6.0,True,14.4231,91.8599
DPLV6_R1-01-001_T001_PB09_ACT,PATH_FLAT,250.0,0,0,,,0.0,0.1,True,62.5,187.5,0,1,0,0,0,0,0,0,1,25.04,25.0,6.0,True,62.5,187.5
DPLV6_R1-01-001_T001_PB09_ACT,PATH_RANGE_NORMAL,250.0,0,0,,,0.0,1.2407,True,62.5,187.5,0,1,0,0,0,0,0,0,1,25.74,25.0,6.0,True,62.5,187.5
DPLV6_R1-01-001_T001_PB09_ACT,PATH_RANGE_WIDE,250.0,0,0,,,6.5833,2.0,True,62.5,187.5,0,1,0,0,1,1,1,3,1,25.0,25.0,6.0,True,35.0694,231.3889
DPLV6_R1-01-001_T001_PB09_ACT,PATH_UP_TREND,250.0,0,0,,,1.5,0.0,True,62.5,187.5,0,1,0,0,1,0,0,1,0,25.56,25.0,6.0,True,0.0,253.75
DPLV6_R1-01-001_T001_PB09_ACT,PATH_DOWN_TREND,250.0,0,0,,,-5.0,5.0,True,62.5,187.5,0,1,0,0,0,0,0,0,1,25.0,25.0,6.0,True,50.0,187.5
DPLV6_R1-01-001_T001_PB09_ACT,PATH_CRASH,250.0,0,0,,,-7.5,8.0,True,62.5,187.5,0,1,0,0,0,0,0,0,1,25.0,25.0,6.0,True,43.75,187.5
DPLV6_R1-01-001_T001_PB09_ACT,PATH_CRASH_BOUNCE,250.0,0,0,,,-2.0,6.0,True,62.5,187.5,0,1,0,0,0,0,0,0,1,25.0,25.0,6.0,True,57.5,187.5
DPLV6_R1-01-001_T001_PB09_ACT,PATH_PUMP_DUMP,250.0,0,0,,,-3.3571,5.2521,True,62.5,187.5,0,1,0,0,1,1,0,2,1,25.0,23.0,6.0,True,49.1071,192.5
DPLV6_R1-01-001_T001_PB09_ACT,PATH_FAKE_BREAKOUT,250.0,0,0,,,0.7374,1.2379,True,62.5,187.5,0,1,0,0,1,1,0,2,1,25.74,25.0,6.0,True,59.3434,192.5
DPLV6_R1-01-001_T001_PB09_ACT,PATH_WICKY_VOLATILE,250.0,0,0,,,6.283,2.6967,True,62.5,187.5,0,1,0,0,1,1,1,3,1,25.0,25.0,6.0,True,36.0577,229.6497
DPLV6_R1-01-001_T001_PB09_ACT,PATH_FLAT,500.0,0,0,,,0.0,0.1,True,125.0,375.0,0,1,0,0,0,0,0,0,1,25.04,25.0,6.0,True,125.0,375.0
DPLV6_R1-01-001_T001_PB09_ACT,PATH_RANGE_NORMAL,500.0,0,0,,,0.0,1.2407,True,125.0,375.0,0,1,0,0,0,0,0,0,1,25.74,25.0,6.0,True,125.0,375.0
DPLV6_R1-01-001_T001_PB09_ACT,PATH_RANGE_WIDE,500.0,0,0,,,6.5833,2.0,True,125.0,375.0,0,1,0,0,1,1,1,3,1,25.0,25.0,6.0,True,70.1389,462.7778
DPLV6_R1-01-001_T001_PB09_ACT,PATH_UP_TREND,500.0,0,0,,,1.5,0.0,True,125.0,375.0,0,1,0,0,1,0,0,1,0,25.56,25.0,6.0,True,0.0,507.5
DPLV6_R1-01-001_T001_PB09_ACT,PATH_DOWN_TREND,500.0,0,0,,,-5.0,5.0,True,125.0,375.0,0,1,0,0,0,0,0,0,1,25.0,25.0,6.0,True,100.0,375.0
DPLV6_R1-01-001_T001_PB09_ACT,PATH_CRASH,500.0,0,0,,,-7.5,8.0,True,125.0,375.0,0,1,0,0,0,0,0,0,1,25.0,25.0,6.0,True,87.5,375.0
DPLV6_R1-01-001_T001_PB09_ACT,PATH_CRASH_BOUNCE,500.0,0,0,,,-2.0,6.0,True,125.0,375.0,0,1,0,0,0,0,0,0,1,25.0,25.0,6.0,True,115.0,375.0
DPLV6_R1-01-001_T001_PB09_ACT,PATH_PUMP_DUMP,500.0,0,0,,,-3.3571,5.2521,True,125.0,375.0,0,1,0,0,1,1,0,2,1,25.0,23.0,6.0,True,98.2143,385.0
